#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CYCS	ALDH7A1	9606.ENSP00000307786	9606.ENSP00000387123	0	0	0	0	0.062	0	0	0.209	0.227
CYCS	SUCLG2	9606.ENSP00000307786	9606.ENSP00000419325	0	0	0	0	0.122	0	0	0.169	0.239
CYCS	C10orf2	9606.ENSP00000307786	9606.ENSP00000309595	0	0	0	0	0	0	0	0.243	0.242
CYCS	SHMT2	9606.ENSP00000307786	9606.ENSP00000333667	0.042	0	0	0	0.080	0	0	0.226	0.259
CYCS	ADCY10	9606.ENSP00000307786	9606.ENSP00000356825	0	0	0	0	0	0	0	0.261	0.261
CYCS	RHOT2	9606.ENSP00000307786	9606.ENSP00000321971	0	0	0	0	0.062	0	0	0.249	0.265
CYCS	ACP6	9606.ENSP00000307786	9606.ENSP00000463574	0	0	0	0	0.061	0.254	0	0	0.269
CYCS	CKMT1A	9606.ENSP00000307786	9606.ENSP00000406577	0	0	0	0	0.109	0.078	0	0.182	0.269
CYCS	TRIAP1	9606.ENSP00000307786	9606.ENSP00000449795	0	0	0	0	0.066	0	0	0.255	0.274
CYCS	ROMO1	9606.ENSP00000307786	9606.ENSP00000363191	0	0	0	0	0.093	0	0	0.235	0.276
CYCS	SLC25A20	9606.ENSP00000307786	9606.ENSP00000326305	0	0	0	0	0.123	0	0	0.219	0.285
CYCS	SLC25A37	9606.ENSP00000307786	9606.ENSP00000429200	0	0	0	0	0.064	0	0	0.276	0.293
CYCS	GLS	9606.ENSP00000307786	9606.ENSP00000317379	0	0	0	0	0	0	0	0.296	0.296
CYCS	MRPL12	9606.ENSP00000307786	9606.ENSP00000333837	0	0	0	0	0.221	0	0	0.134	0.297
CYCS	CHDH	9606.ENSP00000307786	9606.ENSP00000319851	0.172	0	0	0	0	0	0	0.188	0.299
CYCS	MT-ATP8	9606.ENSP00000307786	9606.ENSP00000355265	0	0	0	0	0	0	0	0.302	0.302
CYCS	TST	9606.ENSP00000307786	9606.ENSP00000385828	0.152	0	0	0	0.095	0	0	0.167	0.305
CYCS	CPT1C	9606.ENSP00000307786	9606.ENSP00000376303	0	0	0	0	0	0	0	0.306	0.306
CYCS	MT-ND4L	9606.ENSP00000307786	9606.ENSP00000354728	0	0	0	0	0	0	0	0.310	0.310
CYCS	SAMM50	9606.ENSP00000307786	9606.ENSP00000345445	0	0	0	0	0.049	0.118	0	0.257	0.322
CYCS	BCL2L13	9606.ENSP00000307786	9606.ENSP00000480836	0	0	0	0	0	0	0	0.324	0.323
CYCS	MT-ND5	9606.ENSP00000307786	9606.ENSP00000354813	0	0	0	0	0.068	0	0	0.311	0.330
CYCS	AIFM2	9606.ENSP00000307786	9606.ENSP00000478931	0	0	0	0	0.064	0	0	0.318	0.334
CYCS	MAOB	9606.ENSP00000307786	9606.ENSP00000367309	0.071	0	0	0	0	0	0	0.329	0.350
CYCS	ATPAF1	9606.ENSP00000307786	9606.ENSP00000460964	0	0	0	0	0.115	0	0	0.305	0.359
CYCS	C19orf70	9606.ENSP00000307786	9606.ENSP00000309561	0	0	0	0	0.155	0.257	0	0.091	0.379
CYCS	PDSS2	9606.ENSP00000307786	9606.ENSP00000358033	0	0	0	0	0.062	0	0	0.372	0.385
CYCS	MT-ND3	9606.ENSP00000307786	9606.ENSP00000355206	0	0	0	0	0	0	0	0.394	0.394
CYCS	MT-ND2	9606.ENSP00000307786	9606.ENSP00000355046	0	0	0	0	0.071	0	0	0.385	0.405
CYCS	MT-ND6	9606.ENSP00000307786	9606.ENSP00000354665	0	0	0	0	0	0	0	0.406	0.406
CYCS	APOO	9606.ENSP00000307786	9606.ENSP00000368528	0	0	0	0	0.227	0.118	0	0.207	0.412
CYCS	MTCH1	9606.ENSP00000307786	9606.ENSP00000362730	0	0	0	0	0.062	0	0	0.414	0.426
CYCS	MT-ND4	9606.ENSP00000307786	9606.ENSP00000354961	0	0	0	0	0.067	0	0	0.414	0.430
CYCS	TIMM50	9606.ENSP00000307786	9606.ENSP00000445806	0	0	0	0	0.105	0	0	0.392	0.433
CYCS	OXA1L	9606.ENSP00000307786	9606.ENSP00000483491	0	0	0	0	0.146	0	0	0.370	0.439
CYCS	YME1L1	9606.ENSP00000307786	9606.ENSP00000318480	0	0	0	0	0.062	0.093	0	0.422	0.465
CYCS	TUFM	9606.ENSP00000307786	9606.ENSP00000322439	0	0	0	0	0.436	0	0	0.107	0.475
CYCS	AK2	9606.ENSP00000307786	9606.ENSP00000346921	0	0	0	0	0.177	0	0	0.402	0.487
CYCS	CYB5B	9606.ENSP00000307786	9606.ENSP00000308430	0	0	0	0	0.127	0.284	0	0.266	0.501
CYCS	UCP3	9606.ENSP00000307786	9606.ENSP00000323740	0	0	0	0	0.091	0	0	0.475	0.502
CYCS	MT-ND1	9606.ENSP00000307786	9606.ENSP00000354687	0	0	0	0	0.082	0	0	0.483	0.505
CYCS	GPX1	9606.ENSP00000307786	9606.ENSP00000407375	0	0	0	0	0.055	0	0	0.517	0.524
CYCS	TSPO	9606.ENSP00000307786	9606.ENSP00000379563	0.042	0	0	0	0	0	0	0.541	0.542
CYCS	BCS1L	9606.ENSP00000307786	9606.ENSP00000413908	0	0	0	0	0.053	0	0	0.540	0.546
CYCS	GLRX2	9606.ENSP00000307786	9606.ENSP00000356410	0	0	0	0	0.084	0.272	0	0.381	0.551
CYCS	MT-ATP6	9606.ENSP00000307786	9606.ENSP00000354632	0	0	0	0	0.049	0	0	0.548	0.552
CYCS	TXNRD2	9606.ENSP00000307786	9606.ENSP00000383365	0	0	0	0	0.085	0.347	0	0.367	0.588
CYCS	OPA1	9606.ENSP00000307786	9606.ENSP00000354681	0	0	0	0	0.066	0	0	0.585	0.596
CYCS	MCU	9606.ENSP00000307786	9606.ENSP00000362144	0	0	0	0	0	0	0	0.620	0.620
CYCS	SUOX	9606.ENSP00000307786	9606.ENSP00000377668	0.295	0	0	0	0	0.368	0	0.278	0.650
CYCS	FDXR	9606.ENSP00000307786	9606.ENSP00000416515	0	0	0	0	0.063	0	0	0.655	0.663
CYCS	ATP5A1	9606.ENSP00000307786	9606.ENSP00000381736	0	0	0	0	0.197	0.314	0	0.525	0.715
CYCS	MDH2	9606.ENSP00000307786	9606.ENSP00000327070	0	0	0	0	0.503	0.344	0	0.351	0.770
CYCS	TOMM20	9606.ENSP00000307786	9606.ENSP00000355566	0	0	0	0	0.191	0	0	0.753	0.792
CYCS	SDHD	9606.ENSP00000307786	9606.ENSP00000364699	0	0	0	0	0.311	0	0.650	0.374	0.836
CYCS	ENDOG	9606.ENSP00000307786	9606.ENSP00000361725	0	0	0	0	0.063	0	0	0.898	0.900
CYCS	SLC25A6	9606.ENSP00000307786	9606.ENSP00000370808	0	0	0	0	0.185	0.259	0.800	0.534	0.936
CYCS	VDAC3	9606.ENSP00000307786	9606.ENSP00000428845	0	0	0	0	0.132	0.136	0.800	0.658	0.941
CYCS	COX7A2L	9606.ENSP00000307786	9606.ENSP00000367938	0	0	0	0	0.158	0.344	0.900	0.231	0.951
CYCS	HCCS	9606.ENSP00000307786	9606.ENSP00000326579	0	0	0	0	0.150	0.726	0	0.817	0.953
CYCS	NDUFA4	9606.ENSP00000307786	9606.ENSP00000339720	0	0	0	0	0.159	0.343	0.900	0.511	0.969
CYCS	MT-CO3	9606.ENSP00000307786	9606.ENSP00000354982	0.295	0	0	0	0.060	0.702	0.900	0.475	0.987
CYCS	MT-CO1	9606.ENSP00000307786	9606.ENSP00000354499	0.295	0	0	0	0.080	0.702	0.900	0.782	0.995
CYCS	UQCRQ	9606.ENSP00000307786	9606.ENSP00000367939	0	0	0	0	0.507	0.709	0.900	0.692	0.995
CYCS	COX4I1	9606.ENSP00000307786	9606.ENSP00000457513	0	0	0	0	0.242	0.789	0.900	0.878	0.997
CYCS	MT-CO2	9606.ENSP00000307786	9606.ENSP00000354876	0.294	0	0	0	0.065	0.702	0.900	0.938	0.998
CYCS	MT-CYB	9606.ENSP00000307786	9606.ENSP00000354554	0.295	0	0	0	0	0.321	0.900	0.994	0.999
CYCS	CYC1	9606.ENSP00000307786	9606.ENSP00000317159	0	0	0.315	0	0.832	0.837	0.900	0.989	0.999
CYP11A1	CYP24A1	9606.ENSP00000268053	9606.ENSP00000216862	0	0	0.429	0.769	0	0	0	0.536	0.234
CYP11A1	VDAC1	9606.ENSP00000268053	9606.ENSP00000265333	0	0	0	0	0	0	0	0.268	0.268
CYP11A1	ALDH7A1	9606.ENSP00000268053	9606.ENSP00000387123	0	0	0	0	0	0.061	0	0.137	0.155
CYP11A1	ACACA	9606.ENSP00000268053	9606.ENSP00000483300	0	0	0	0	0.062	0	0	0.142	0.160
CYP11A1	AKR1B10	9606.ENSP00000268053	9606.ENSP00000352584	0	0	0	0	0.062	0	0	0.144	0.162
CYP11A1	TOMM20	9606.ENSP00000268053	9606.ENSP00000355566	0	0	0	0	0	0	0	0.169	0.169
CYP11A1	SLC25A6	9606.ENSP00000268053	9606.ENSP00000370808	0	0	0	0	0	0.078	0	0.138	0.171
CYP11A1	ACP6	9606.ENSP00000268053	9606.ENSP00000463574	0	0	0	0	0	0.134	0	0.084	0.173
CYP11A1	IDI1	9606.ENSP00000268053	9606.ENSP00000370748	0.042	0	0	0	0.062	0	0	0.175	0.194
CYP11A1	OXSM	9606.ENSP00000268053	9606.ENSP00000280701	0	0	0	0	0	0	0	0.200	0.200
CYP11A1	TXNRD2	9606.ENSP00000268053	9606.ENSP00000383365	0	0	0	0	0	0	0	0.217	0.217
CYP11A1	GPX1	9606.ENSP00000268053	9606.ENSP00000407375	0	0	0	0	0	0	0	0.222	0.222
CYP11A1	KMO	9606.ENSP00000268053	9606.ENSP00000355517	0	0	0	0	0.085	0.168	0	0.083	0.240
CYP11A1	ATAD3A	9606.ENSP00000268053	9606.ENSP00000368030	0	0	0	0	0	0.057	0	0.232	0.245
CYP11A1	CYCS	9606.ENSP00000268053	9606.ENSP00000307786	0	0	0	0	0	0.142	0	0.178	0.264
CYP11A1	COMT	9606.ENSP00000268053	9606.ENSP00000354511	0	0	0	0	0	0	0	0.279	0.279
CYP11A1	CYP11B2	9606.ENSP00000268053	9606.ENSP00000325822	0	0	0.383	0.886	0.062	0.213	0	0.800	0.328
CYP11A1	CYB5B	9606.ENSP00000268053	9606.ENSP00000308430	0	0	0	0	0.063	0.078	0	0.469	0.502
CYP11A1	TSPO	9606.ENSP00000268053	9606.ENSP00000379563	0	0	0	0	0	0	0	0.720	0.720
CYP11A1	FDXR	9606.ENSP00000268053	9606.ENSP00000416515	0.045	0	0	0	0	0	0.800	0.779	0.954
CYP11B2	APEX1	9606.ENSP00000325822	9606.ENSP00000216714	0	0	0	0	0.062	0	0	0.161	0.179
CYP11B2	CYP24A1	9606.ENSP00000325822	9606.ENSP00000216862	0	0	0.408	0.760	0	0	0	0.336	0.193
CYP11B2	CYP11A1	9606.ENSP00000325822	9606.ENSP00000268053	0	0	0.383	0.886	0.062	0.213	0	0.800	0.328
CYP11B2	CYCS	9606.ENSP00000325822	9606.ENSP00000307786	0	0	0	0	0	0.142	0	0.073	0.170
CYP11B2	CYB5B	9606.ENSP00000325822	9606.ENSP00000308430	0	0	0	0	0.063	0.078	0	0.137	0.189
CYP11B2	TOMM20	9606.ENSP00000325822	9606.ENSP00000355566	0	0	0	0	0	0	0	0.179	0.179
CYP11B2	TSPO	9606.ENSP00000325822	9606.ENSP00000379563	0	0	0	0	0	0	0	0.234	0.234
CYP11B2	COMT	9606.ENSP00000325822	9606.ENSP00000354511	0	0	0	0	0	0	0	0.238	0.238
CYP11B2	KMO	9606.ENSP00000325822	9606.ENSP00000355517	0	0	0	0	0.085	0.168	0	0.083	0.240
CYP11B2	FDXR	9606.ENSP00000325822	9606.ENSP00000416515	0.045	0	0	0	0	0	0	0.476	0.478
CYP24A1	ALKBH1	9606.ENSP00000216862	9606.ENSP00000216489	0	0	0	0	0	0.133	0	0.067	0.156
CYP24A1	SLC25A46	9606.ENSP00000216862	9606.ENSP00000348211	0	0	0	0	0	0	0	0.151	0.151
CYP24A1	PPIF	9606.ENSP00000216862	9606.ENSP00000225174	0	0	0	0	0	0	0	0.166	0.166
CYP24A1	AKR1B10	9606.ENSP00000216862	9606.ENSP00000352584	0	0	0	0	0.062	0	0	0.158	0.176
CYP24A1	METTL15	9606.ENSP00000216862	9606.ENSP00000384369	0	0	0	0	0	0	0	0.183	0.183
CYP24A1	CYP11B2	9606.ENSP00000216862	9606.ENSP00000325822	0	0	0.408	0.760	0	0	0	0.336	0.193
CYP24A1	CYCS	9606.ENSP00000216862	9606.ENSP00000307786	0	0	0	0	0	0.142	0	0.120	0.213
CYP24A1	CYP11A1	9606.ENSP00000216862	9606.ENSP00000268053	0	0	0.429	0.769	0	0	0	0.536	0.234
CYP24A1	KMO	9606.ENSP00000216862	9606.ENSP00000355517	0	0	0	0	0.085	0.168	0	0.086	0.244
CYP24A1	AGXT	9606.ENSP00000216862	9606.ENSP00000302620	0	0	0	0	0.063	0	0	0.235	0.252
CYP24A1	CHDH	9606.ENSP00000216862	9606.ENSP00000319851	0	0	0	0	0	0	0	0.278	0.278
CYP24A1	FDXR	9606.ENSP00000216862	9606.ENSP00000416515	0.045	0	0	0	0	0	0	0.516	0.518
CYP24A1	CA5A	9606.ENSP00000216862	9606.ENSP00000309649	0	0	0	0	0	0	0	0.870	0.870
DDX28	PPIF	9606.ENSP00000332340	9606.ENSP00000225174	0	0	0	0	0.092	0.102	0	0.059	0.166
DDX28	TRAP1	9606.ENSP00000332340	9606.ENSP00000246957	0	0	0	0	0.064	0.170	0	0.067	0.211
DDX28	PTCD3	9606.ENSP00000332340	9606.ENSP00000254630	0	0	0	0	0.063	0.117	0	0.266	0.340
DDX28	TBRG4	9606.ENSP00000332340	9606.ENSP00000258770	0	0	0	0	0.065	0	0	0.312	0.329
DDX28	EFHD1	9606.ENSP00000332340	9606.ENSP00000264059	0	0	0	0	0	0	0	0.332	0.332
DDX28	SDHA	9606.ENSP00000332340	9606.ENSP00000264932	0	0	0	0	0.062	0	0	0.182	0.200
DDX28	TIMM44	9606.ENSP00000332340	9606.ENSP00000270538	0	0	0	0	0.123	0.134	0	0.133	0.285
DDX28	DLAT	9606.ENSP00000332340	9606.ENSP00000280346	0	0	0	0	0.062	0.057	0	0.206	0.236
DDX28	TOMM70A	9606.ENSP00000332340	9606.ENSP00000284320	0	0	0	0	0.064	0	0	0.201	0.220
DDX28	PDF	9606.ENSP00000332340	9606.ENSP00000288022	0.050	0	0	0	0.099	0	0	0.188	0.244
DDX28	LETM1	9606.ENSP00000332340	9606.ENSP00000305653	0	0	0	0	0.065	0.117	0	0.092	0.185
DDX28	CYCS	9606.ENSP00000332340	9606.ENSP00000307786	0	0	0	0	0.063	0.137	0	0	0.156
DDX28	CYB5B	9606.ENSP00000332340	9606.ENSP00000308430	0	0	0	0	0	0.124	0	0.106	0.184
DDX28	PDE12	9606.ENSP00000332340	9606.ENSP00000309142	0	0	0	0	0.066	0.077	0	0.184	0.235
DDX28	C10orf2	9606.ENSP00000332340	9606.ENSP00000309595	0	0	0	0	0.065	0	0	0.420	0.434
DDX28	COQ10A	9606.ENSP00000332340	9606.ENSP00000312587	0	0	0	0	0	0.074	0	0.138	0.167
DDX28	METAP1D	9606.ENSP00000332340	9606.ENSP00000315152	0.048	0	0	0	0.138	0.077	0	0.071	0.202
DDX28	YME1L1	9606.ENSP00000332340	9606.ENSP00000318480	0.049	0	0	0	0.104	0.067	0	0.061	0.154
DDX28	YARS2	9606.ENSP00000332340	9606.ENSP00000320658	0.051	0	0	0	0.096	0.483	0	0.231	0.613
DDX28	TUFM	9606.ENSP00000332340	9606.ENSP00000322439	0	0	0	0	0.128	0.059	0	0.105	0.202
DDX28	MDH2	9606.ENSP00000332340	9606.ENSP00000327070	0	0	0	0	0	0.132	0	0.083	0.171
DDX28	GLUD2	9606.ENSP00000332340	9606.ENSP00000327589	0	0	0	0	0.054	0.151	0	0.055	0.174
DDX28	TOP1MT	9606.ENSP00000332340	9606.ENSP00000328835	0	0	0	0	0.096	0.058	0	0.150	0.213
DDX28	MT-ND2	9606.ENSP00000332340	9606.ENSP00000355046	0	0	0	0	0.045	0	0	0.164	0.167
DDX28	COX4I1	9606.ENSP00000332340	9606.ENSP00000457513	0	0	0	0	0	0.115	0	0.099	0.168
DDX28	ABCD3	9606.ENSP00000332340	9606.ENSP00000359233	0	0	0	0	0	0.069	0	0.143	0.168
DDX28	METTL15	9606.ENSP00000332340	9606.ENSP00000384369	0.068	0	0	0	0.062	0.117	0	0.059	0.176
DDX28	MT-ATP6	9606.ENSP00000332340	9606.ENSP00000354632	0	0	0	0	0.062	0	0	0.163	0.181
DDX28	PYCR2	9606.ENSP00000332340	9606.ENSP00000342502	0	0	0	0	0.065	0.132	0	0.075	0.184
DDX28	DNA2	9606.ENSP00000332340	9606.ENSP00000351185	0	0	0	0	0.062	0.147	0	0.066	0.187
DDX28	TIMM50	9606.ENSP00000332340	9606.ENSP00000445806	0	0	0	0	0.123	0	0	0.126	0.201
DDX28	MT-ND6	9606.ENSP00000332340	9606.ENSP00000354665	0	0	0	0	0	0	0	0.207	0.207
DDX28	YRDC	9606.ENSP00000332340	9606.ENSP00000362135	0	0	0	0	0.139	0	0	0.126	0.215
DDX28	MT-CO1	9606.ENSP00000332340	9606.ENSP00000354499	0	0	0	0	0	0.057	0	0.216	0.229
DDX28	MT-CO2	9606.ENSP00000332340	9606.ENSP00000354876	0	0	0	0	0	0	0	0.262	0.262
DDX28	ALDH18A1	9606.ENSP00000332340	9606.ENSP00000360268	0.233	0	0	0	0	0.088	0	0.047	0.275
DDX28	SLC25A29	9606.ENSP00000332340	9606.ENSP00000352167	0	0	0	0	0	0	0	0.283	0.282
DDX28	OXA1L	9606.ENSP00000332340	9606.ENSP00000483491	0	0	0	0	0.072	0.058	0	0.276	0.312
DDX28	SHMT2	9606.ENSP00000332340	9606.ENSP00000333667	0	0	0	0	0.090	0.117	0	0.213	0.313
DDX28	PCCB	9606.ENSP00000332340	9606.ENSP00000419027	0	0	0	0	0	0	0	0.313	0.313
DDX28	NDUFV3	9606.ENSP00000332340	9606.ENSP00000346196	0	0	0	0	0	0.117	0	0.272	0.329
DDX28	ELAC2	9606.ENSP00000332340	9606.ENSP00000337445	0.046	0	0	0	0.295	0	0	0.192	0.410
DDX28	MRPL12	9606.ENSP00000332340	9606.ENSP00000333837	0	0	0	0	0.151	0.132	0	0.267	0.414
DDX28	ATAD3A	9606.ENSP00000332340	9606.ENSP00000368030	0	0	0	0	0.194	0.270	0	0.142	0.451
DDX28	TMEM177	9606.ENSP00000332340	9606.ENSP00000402661	0	0	0	0	0.073	0	0	0.469	0.488
DDX28	MGME1	9606.ENSP00000332340	9606.ENSP00000366939	0	0	0	0	0.074	0	0	0.643	0.655
DDX28	TRUB2	9606.ENSP00000332340	9606.ENSP00000361982	0.051	0	0	0	0.096	0.523	0	0.617	0.822
DLAT	ACO2	9606.ENSP00000280346	9606.ENSP00000216254	0.060	0	0	0	0.158	0.369	0	0.692	0.825
DLAT	ABHD11	9606.ENSP00000280346	9606.ENSP00000222800	0.050	0	0	0	0.049	0.275	0	0.069	0.308
DLAT	SLC25A11	9606.ENSP00000280346	9606.ENSP00000225665	0	0	0	0	0.203	0	0	0.094	0.247
DLAT	SLC25A3	9606.ENSP00000280346	9606.ENSP00000228318	0	0	0	0	0.457	0	0	0.187	0.540
DLAT	MCEE	9606.ENSP00000280346	9606.ENSP00000244217	0	0	0	0	0.095	0	0	0.110	0.160
DLAT	AARS2	9606.ENSP00000280346	9606.ENSP00000244571	0.068	0	0	0	0.086	0	0	0.250	0.305
DLAT	GOT2	9606.ENSP00000280346	9606.ENSP00000245206	0	0	0	0	0.144	0.130	0	0.442	0.548
DLAT	SQRDL	9606.ENSP00000280346	9606.ENSP00000260324	0.070	0	0	0	0.063	0	0	0.106	0.153
DLAT	CCBL2	9606.ENSP00000280346	9606.ENSP00000260508	0	0	0	0	0.063	0.216	0	0.114	0.292
DLAT	SDHA	9606.ENSP00000280346	9606.ENSP00000264932	0.167	0	0	0	0.330	0.368	0	0.622	0.849
DLAT	VDAC1	9606.ENSP00000280346	9606.ENSP00000265333	0	0	0	0	0.309	0	0	0.175	0.406
DLAT	CPT1A	9606.ENSP00000280346	9606.ENSP00000265641	0	0	0	0	0	0	0	0.170	0.169
DLAT	BCKDHA	9606.ENSP00000280346	9606.ENSP00000269980	0.111	0	0.240	0	0.283	0.369	0.500	0.245	0.858
DLAT	AMT	9606.ENSP00000280346	9606.ENSP00000273588	0.072	0	0	0	0.062	0	0	0.383	0.416
DLAT	MUT	9606.ENSP00000280346	9606.ENSP00000274813	0.058	0	0	0	0.108	0	0.800	0.063	0.821
DLAT	NUBPL	9606.ENSP00000280346	9606.ENSP00000281081	0	0	0	0	0.059	0.096	0	0.082	0.150
DLAT	OPA1	9606.ENSP00000280346	9606.ENSP00000354681	0	0	0	0	0.151	0	0	0	0.151
DLAT	TIMM50	9606.ENSP00000280346	9606.ENSP00000445806	0	0	0	0	0.108	0.089	0	0	0.152
DLAT	ATAD3A	9606.ENSP00000280346	9606.ENSP00000368030	0	0	0	0	0.152	0	0	0	0.152
DLAT	SLC25A29	9606.ENSP00000280346	9606.ENSP00000352167	0	0	0	0	0	0	0	0.153	0.153
DLAT	SLC25A6	9606.ENSP00000280346	9606.ENSP00000370808	0	0	0	0	0.082	0	0	0.119	0.156
DLAT	MTCH1	9606.ENSP00000280346	9606.ENSP00000362730	0	0	0	0	0.063	0	0	0.140	0.159
DLAT	MT-ND4	9606.ENSP00000280346	9606.ENSP00000354961	0	0	0	0	0.138	0	0	0.066	0.161
DLAT	OXCT2	9606.ENSP00000280346	9606.ENSP00000361914	0	0	0	0	0.062	0	0	0.144	0.163
DLAT	AHCYL1	9606.ENSP00000280346	9606.ENSP00000358814	0	0	0	0	0.166	0	0	0	0.165
DLAT	LACE1	9606.ENSP00000280346	9606.ENSP00000357973	0.167	0	0	0	0	0	0	0	0.167
DLAT	FLAD1	9606.ENSP00000280346	9606.ENSP00000292180	0	0	0	0	0.057	0	0	0.154	0.168
DLAT	PDF	9606.ENSP00000280346	9606.ENSP00000288022	0.151	0	0	0	0.062	0	0	0	0.169
DLAT	MT-CYB	9606.ENSP00000280346	9606.ENSP00000354554	0	0	0	0	0	0	0	0.169	0.169
DLAT	MT-CO3	9606.ENSP00000280346	9606.ENSP00000354982	0	0	0	0	0.110	0	0	0.107	0.171
DLAT	GLDC	9606.ENSP00000280346	9606.ENSP00000370737	0.073	0	0	0	0.080	0	0	0.107	0.171
DLAT	MT-ND3	9606.ENSP00000280346	9606.ENSP00000355206	0	0	0	0	0.077	0	0	0.140	0.172
DLAT	SFXN1	9606.ENSP00000280346	9606.ENSP00000316905	0	0	0	0	0.104	0.117	0	0	0.175
DLAT	ACAD8	9606.ENSP00000280346	9606.ENSP00000281182	0.047	0	0	0	0.070	0	0	0.147	0.179
DLAT	IDI1	9606.ENSP00000280346	9606.ENSP00000370748	0	0	0	0	0	0	0	0.181	0.181
DLAT	PPM1K	9606.ENSP00000280346	9606.ENSP00000477341	0	0	0	0	0.062	0.149	0	0.062	0.185
DLAT	TK2	9606.ENSP00000280346	9606.ENSP00000299697	0	0	0	0	0.062	0.153	0	0.058	0.186
DLAT	SLC25A12	9606.ENSP00000280346	9606.ENSP00000388658	0	0	0	0	0.109	0	0	0.126	0.189
DLAT	SLC25A20	9606.ENSP00000280346	9606.ENSP00000326305	0	0	0	0	0.094	0.064	0	0.123	0.192
DLAT	COX7B2	9606.ENSP00000280346	9606.ENSP00000379784	0	0	0	0	0	0	0	0.195	0.195
DLAT	PCCB	9606.ENSP00000280346	9606.ENSP00000419027	0.046	0	0	0	0.086	0	0	0.151	0.195
DLAT	CYB5B	9606.ENSP00000280346	9606.ENSP00000308430	0	0	0	0	0.120	0	0	0.128	0.200
DLAT	OXA1L	9606.ENSP00000280346	9606.ENSP00000483491	0	0	0	0	0.186	0	0	0.063	0.204
DLAT	SLC25A46	9606.ENSP00000280346	9606.ENSP00000348211	0	0	0	0	0.162	0	0	0.091	0.206
DLAT	TRIAP1	9606.ENSP00000280346	9606.ENSP00000449795	0	0	0	0	0.065	0	0	0.189	0.209
DLAT	MT-ATP6	9606.ENSP00000280346	9606.ENSP00000354632	0	0	0	0	0.087	0	0	0.169	0.210
DLAT	ACSM4	9606.ENSP00000280346	9606.ENSP00000382349	0.054	0	0	0	0.062	0	0	0.182	0.210
DLAT	NDUFA4	9606.ENSP00000280346	9606.ENSP00000339720	0	0	0	0	0.062	0	0	0.195	0.213
DLAT	YARS2	9606.ENSP00000280346	9606.ENSP00000320658	0	0	0	0	0.180	0.064	0	0.058	0.214
DLAT	ALDH7A1	9606.ENSP00000280346	9606.ENSP00000387123	0	0	0	0	0.065	0	0	0.195	0.216
DLAT	MT-ND2	9606.ENSP00000280346	9606.ENSP00000355046	0	0	0	0	0.078	0	0	0.188	0.219
DLAT	TOMM70A	9606.ENSP00000280346	9606.ENSP00000284320	0	0	0	0	0.164	0.058	0	0.092	0.223
DLAT	NDUFV3	9606.ENSP00000280346	9606.ENSP00000346196	0	0	0	0	0.067	0	0	0.206	0.228
DLAT	MT-CO2	9606.ENSP00000280346	9606.ENSP00000354876	0	0	0	0	0.110	0	0	0.173	0.232
DLAT	DDX28	9606.ENSP00000280346	9606.ENSP00000332340	0	0	0	0	0.062	0.057	0	0.206	0.236
DLAT	SAMM50	9606.ENSP00000280346	9606.ENSP00000345445	0	0	0	0	0.099	0.133	0	0.101	0.236
DLAT	AGXT	9606.ENSP00000280346	9606.ENSP00000302620	0	0	0	0	0.062	0	0	0.232	0.248
DLAT	COQ10A	9606.ENSP00000280346	9606.ENSP00000312587	0.111	0	0	0	0.066	0	0	0.168	0.249
DLAT	MT-CO1	9606.ENSP00000280346	9606.ENSP00000354499	0	0	0	0	0.167	0	0	0.150	0.262
DLAT	ABAT	9606.ENSP00000280346	9606.ENSP00000379845	0	0	0	0	0	0	0	0.293	0.293
DLAT	YME1L1	9606.ENSP00000280346	9606.ENSP00000318480	0	0	0	0	0.108	0	0	0.252	0.305
DLAT	VDAC3	9606.ENSP00000280346	9606.ENSP00000428845	0	0	0	0	0.169	0	0	0.203	0.310
DLAT	SARDH	9606.ENSP00000280346	9606.ENSP00000360938	0.072	0	0	0	0.062	0	0	0.277	0.315
DLAT	MT-ND5	9606.ENSP00000280346	9606.ENSP00000354813	0	0	0	0	0.129	0	0	0.254	0.322
DLAT	KMO	9606.ENSP00000280346	9606.ENSP00000355517	0	0	0	0	0.065	0.244	0	0.133	0.333
DLAT	OXSM	9606.ENSP00000280346	9606.ENSP00000280701	0.043	0	0	0	0.169	0	0	0.228	0.333
DLAT	MT-ND1	9606.ENSP00000280346	9606.ENSP00000354687	0	0	0	0	0.155	0	0	0.245	0.335
DLAT	SHMT2	9606.ENSP00000280346	9606.ENSP00000333667	0	0	0	0	0.172	0	0	0.232	0.338
DLAT	AK2	9606.ENSP00000280346	9606.ENSP00000346921	0	0	0	0	0.288	0	0	0.113	0.341
DLAT	FDPS	9606.ENSP00000280346	9606.ENSP00000349078	0	0	0	0	0.064	0	0	0.328	0.345
DLAT	GLUD2	9606.ENSP00000280346	9606.ENSP00000327589	0.111	0	0	0	0.066	0	0	0.277	0.347
DLAT	UQCRQ	9606.ENSP00000280346	9606.ENSP00000367939	0	0	0	0	0.094	0.150	0	0.253	0.375
DLAT	PRODH2	9606.ENSP00000280346	9606.ENSP00000301175	0	0	0	0	0.062	0	0	0.376	0.389
